h,model,target,rep,beta
1,M0,e_origin,152,0.40430617685210457
1,M0,e_origin,153,0.34316805612692425
1,M0,e_origin,154,0.30594907479249117
1,M0,e_origin,155,0.4343104051564812
1,M0,e_origin,156,0.2581848852422857
1,M0,e_origin,157,0.2582498102202004
1,M0,e_origin,158,0.4011129743371156
1,M0,e_origin,159,0.21370688837784654
1,M0,e_origin,160,0.3324750285866684
1,M0,e_origin,161,0.45852309551107695
1,M0,e_origin,162,0.3766867757256151
1,M0,e_origin,163,0.4141487203648296
1,M0,e_origin,164,0.3660283376484192
1,M0,e_origin,165,0.46550077869154455
1,M0,e_origin,166,0.48455256628983173
1,M0,e_origin,167,0.2756310948185431
1,M0,e_origin,168,0.31110483904741576
1,M0,e_origin,169,0.4581576917817099
1,M0,e_origin,170,0.42625125742337233
1,M0,e_origin,171,0.20974596251701302
1,M0,e_origin,172,0.36486077485091206
1,M0,e_origin,173,0.3169145370343401
1,M0,e_origin,174,0.41586371108825626
1,M0,e_origin,175,0.29154012947918506
1,M0,e_origin,176,0.42665344356589074
1,M0,e_origin,177,0.36393854479910326
1,M0,e_origin,178,0.3623083974361721
1,M0,e_origin,179,0.2978104592973723
1,M0,e_origin,180,0.47916186452002024
1,M0,e_origin,181,0.3858859377134627
1,M0,e_origin,182,0.45998632547968776
1,M0,e_origin,183,0.34693911373731473
1,M0,e_origin,184,0.27310773463450244
1,M0,e_origin,185,0.5016706633956232
1,M0,e_origin,186,0.3585573853370894
1,M0,e_origin,187,0.39533353009768923
1,M0,e_origin,188,0.3681957060470156
1,M0,e_origin,189,0.33683723450419106
1,M0,e_origin,190,0.2593288196116618
1,M0,e_origin,191,0.18411869103842213
1,M0,e_origin,192,0.41861181392899754
1,M0,e_origin,193,0.31538861432891646
1,M0,e_origin,194,0.31261426814447696
1,M0,e_origin,195,0.2829203354034429
1,M0,e_origin,196,0.4302787860218554
1,M0,e_origin,197,0.4648003378114101
1,M0,e_origin,198,0.44670807302981613
1,M0,e_origin,199,0.5359119779872503
1,M0,e_origin,200,0.44562761743048557
1,M0,e_origin,201,0.4888001263314096
1,M0,e_origin,202,0.20808512235035076
1,M0,e_origin,203,0.4462722850240958
1,M0,e_origin,204,0.2983376783147106
1,M0,e_origin,205,0.4193464394878156
1,M0,e_origin,206,0.40848691604847265
1,M0,e_origin,207,0.4346640040156172
1,M0,e_origin,208,0.1649205240015044
1,M0,e_origin,209,0.3074597965982211
1,M0,e_origin,210,0.4883490126877491
1,M0,e_origin,211,0.17881634966422558
1,M0,e_origin,212,0.3755460512896916
1,M0,e_origin,213,0.4117461751704554
1,M0,e_origin,214,0.3628952062490254
1,M0,e_origin,215,0.3098007077306675
1,M0,e_origin,216,0.4395206002996026
1,M0,e_origin,217,0.37102175145973126
1,M0,e_origin,218,0.4415431376299793
1,M0,e_origin,219,0.3102218691099188
1,M0,e_origin,220,0.4779523763876987
1,M0,e_origin,221,0.4077493704226444
1,M0,e_origin,222,0.17541771573743492
1,M0,e_origin,223,0.37289301107259154
1,M0,e_origin,224,0.3750130336141281
1,M0,e_origin,225,0.5234431160907385
1,M0,e_origin,226,0.3461932591606232
1,M0,e_origin,227,0.4099520115622702
1,M0,e_origin,228,0.3621914346868014
1,M0,e_origin,229,0.22587953170658814
1,M0,e_origin,230,0.518410968242428
1,M0,e_origin,231,0.4301255123243556
1,M0,e_origin,232,0.4616085966289376
1,M0,e_origin,233,0.504615335498999
1,M0,e_origin,234,0.24275278525862062
1,M0,e_origin,235,0.3686624245856996
1,M0,e_origin,236,0.48256030010066486
1,M0,e_origin,237,0.4339274540639877
1,M0,e_origin,238,0.4667592687219881
1,M0,e_origin,239,0.3200518417232143
1,M0,e_origin,240,0.3166441276067522
1,M0,e_origin,241,0.1546274353749741
1,M0,e_origin,242,0.4333725835101307
1,M0,e_origin,243,0.3284636314959096
1,M0,e_origin,244,0.2537288758916463
1,M0,e_origin,245,0.3970941024261918
1,M0,e_origin,246,0.2887261454124191
1,M0,e_origin,247,0.43225475190233686
1,M0,e_origin,248,0.42305439124427946
1,M0,e_origin,249,0.38480254157326166
1,M0,e_origin,250,0.46353503643753274
1,M0,e_origin,251,0.4905583669748094
1,M0,e_origin,252,0.27420751646659064
1,M0,e_origin,253,0.36538668507601807
1,M0,e_origin,254,0.26568429272600674
1,M0,e_origin,255,0.4207685955948547
1,M0,e_origin,256,0.4141268128983505
1,M0,e_origin,257,0.5037443813082708
1,M0,e_origin,258,0.39987702647795903
1,M0,e_origin,259,0.5037308987853762
1,M0,e_origin,260,0.4595509819690601
1,M0,e_origin,261,0.2876736979139099
1,M0,e_origin,262,0.3130272094365889
1,M0,e_origin,263,0.4105395766666585
1,M0,e_origin,264,0.40015807503264816
1,M0,e_origin,265,0.444788736182651
1,M0,e_origin,266,0.4146878732965973
1,M0,e_origin,267,0.45481017271849167
1,M0,e_origin,268,0.35595496965435147
1,M0,e_origin,269,0.4923881191647151
1,M0,e_origin,270,0.3709430357001491
1,M0,e_origin,271,0.36037923410176
1,M0,e_origin,272,0.35403377193586416
1,M0,e_origin,273,0.2505408903956565
1,M0,e_origin,274,0.31243615735033037
1,M0,e_origin,275,0.22336080272880826
1,M0,e_origin,276,0.45767410292916993
1,M0,e_origin,277,0.3865982903547124
1,M0,e_origin,278,0.43611457613356075
1,M0,e_origin,279,0.43460772000787723
1,M0,e_origin,280,0.4002701322339951
1,M0,e_origin,281,0.4737586438158683
1,M0,e_origin,282,0.41958516860990175
1,M0,e_origin,283,0.4141080122412655
1,M0,e_origin,284,0.5037258846669302
1,M0,e_origin,285,0.4940686275802264
1,M0,e_origin,286,0.2354940164234327
1,M0,e_origin,287,0.45988416662376397
1,M0,e_origin,288,0.381315710666872
1,M0,e_origin,289,0.41323772041036455
1,M0,e_origin,290,0.42851933413414267
1,M0,e_origin,291,0.32493112506676264
1,M0,e_origin,292,0.2970142115509495
1,M0,e_origin,293,0.3997141267531436
1,M0,e_origin,294,0.46174105909067914
1,M0,e_origin,295,0.4388591161832985
1,M0,e_origin,296,0.34790232757663114
1,M0,e_origin,297,0.340227450666887
1,M0,e_origin,298,0.35667564764260246
1,M0,e_origin,299,0.4629084787273157
1,M0,e_origin,300,0.3510118495217449
1,M0,e_origin,301,0.42394876865058984
1,M0,e_origin,302,0.3752060868562129
1,M0,e_origin,303,0.2842010430342745
1,M0,e_origin,304,0.48742526543226217
1,M0,e_origin,305,0.4760970084607754
1,M0,e_origin,306,0.2467376174041805
1,M0,e_origin,307,0.3639423769993261
1,M0,e_origin,308,0.41663258472934195
1,M0,e_origin,309,0.28697849770657996
1,M0,e_origin,310,0.43699156751799717
1,M0,e_origin,311,0.5258785718267583
1,M0,e_origin,312,0.24107031563438866
1,M0,e_origin,313,0.43913815183501825
1,M0,e_origin,314,0.5219267430472442
1,M0,e_origin,315,0.1932012136641144
1,M0,e_origin,316,0.35079467304390316
1,M0,e_origin,317,0.32932362877359156
1,M0,e_origin,318,0.4269900228781616
1,M0,e_origin,319,0.41248903951664556
1,M0,e_origin,320,0.3442863454274976
1,M0,e_origin,321,0.43511320263144243
1,M0,e_origin,322,0.3574837814734242
1,M0,e_origin,323,0.24812142852106076
1,M0,e_origin,324,0.21207977899820044
1,M0,e_origin,325,0.3844952190540268
1,M0,e_origin,326,0.33632551091474927
1,M0,e_origin,327,0.5417004263282524
1,M0,e_origin,328,0.465543865866531
1,M0,e_origin,329,0.27460335516690687
1,M0,e_origin,330,0.3815219823074259
1,M0,e_origin,331,0.3784188407377737
1,M0,e_origin,332,0.5295674220910233
1,M0,e_origin,333,0.3866409235341099
1,M0,e_origin,334,0.4081022137182043
1,M0,e_origin,335,0.45770277267201875
1,M0,e_origin,336,0.38737942354011035
1,M0,e_origin,337,0.3492618754292609
1,M0,e_origin,338,0.5304058328587821
1,M0,e_origin,339,0.41484827382123335
1,M0,e_origin,340,0.37650539363083235
1,M0,e_origin,341,0.40513127395983467
1,M0,e_origin,342,0.1572496221856909
1,M0,e_origin,343,0.09165088994259021
1,M0,e_origin,344,0.34748899248915216
1,M0,e_origin,345,0.38293606879370357
1,M0,e_origin,346,0.31413302360726486
1,M0,e_origin,347,0.2526943369486172
1,M0,e_origin,348,0.42417850571722765
1,M0,e_origin,349,0.1092622304757362
1,M0,e_origin,350,0.32409692220923025
1,M0,e_origin,351,0.40286999702817083
1,M0,e_origin,352,0.31795201914914245
1,M0,e_origin,353,0.4357964624851356
1,M0,e_origin,354,0.4239553465027316
1,M0,e_origin,355,0.24810635920005797
1,M0,e_origin,356,0.3346990245703968
1,M0,e_origin,357,0.37851587221917843
1,M0,e_origin,358,0.3260109420414609
1,M0,e_origin,359,0.5191767561748697
1,M0,e_origin,360,0.42575284179484246
1,M0,e_origin,361,0.2797872100677737
1,M0,e_origin,362,0.3726663958578126
1,M0,e_origin,363,0.3856739319423607
1,M0,e_origin,364,0.4215022290162569
1,M0,e_origin,365,0.41934330103872297
1,M0,e_origin,366,0.39475617432171306
1,M0,e_origin,367,0.3845777197598294
1,M0,e_origin,368,0.30680379519310524
1,M0,e_origin,369,0.4500281432257042
1,M0,e_origin,370,0.4181466154812454
1,M0,e_origin,371,0.24703738619720983
1,M0,e_origin,372,0.3109347260042121
1,M0,e_origin,373,0.40449806678990063
1,M0,e_origin,374,0.42429335259238676
1,M0,e_origin,375,0.4477049901440508
1,M0,e_origin,376,0.46160394052282616
1,M0,e_origin,377,0.4658638181177274
1,M0,e_origin,378,0.464205309136651
1,M0,e_origin,379,0.4272799724602861
1,M0,e_origin,380,0.4909896830530401
1,M0,e_origin,381,0.18987774591730447
1,M0,e_origin,382,0.30193843878209375
1,M0,e_origin,383,0.3873086311428074
1,M0,e_origin,384,0.3690343523762134
1,M0,e_origin,385,0.36541655000011014
1,M0,e_origin,386,0.4392555229640762
1,M0,e_origin,387,0.38245661015011456
1,M0,e_origin,388,0.34681231374813803
1,M0,e_origin,389,0.3485955048250411
1,M0,e_origin,390,0.49063554643565516
1,M0,e_origin,391,0.5115712448676069
1,M0,e_origin,392,0.45987255548264433
1,M0,e_origin,393,0.38430261563377116
1,M0,e_origin,394,0.30214312679417654
1,M0,e_origin,395,0.4422178910090754
1,M0,e_origin,396,0.4802812798883073
1,M0,e_origin,397,0.34621343818278116
1,M0,e_origin,398,0.41246563811748527
1,M0,e_origin,399,0.32362313588533287
1,M0,e_origin,400,0.2764011769702346
1,M0,e_origin,401,0.330496046897352
1,M0,e_origin,402,0.4280139847686941
1,M0,e_origin,403,0.2866426372469975
1,M0,e_origin,404,0.20370823156853735
1,M0,e_origin,405,0.36491890890810236
1,M0,e_origin,406,0.33022101528627196
1,M0,e_origin,407,0.5002079905090697
1,M0,e_origin,408,0.4405398633408642
1,M0,e_origin,409,0.3201905307764946
1,M0,e_origin,410,0.273176959369149
1,M0,e_origin,411,0.34154307535997397
1,M0,e_origin,412,0.37432242141014305
1,M0,e_origin,413,0.44742519286662064
1,M0,e_origin,414,0.4372089223369636
1,M0,e_origin,415,0.4634106052398186
1,M0,e_origin,416,0.3211159983663071
1,M0,e_origin,417,0.4419404375921155
1,M0,e_origin,418,0.42428373198871855
1,M0,e_origin,419,0.20434774096355265
1,M0,e_origin,420,0.27594531520838406
1,M0,e_origin,421,0.4103602247704282
1,M0,e_origin,422,0.32971746605647023
1,M0,e_origin,423,0.3883905194649509
1,M0,e_origin,424,0.2007608364589822
1,M0,e_origin,425,0.4435518948434568
1,M0,e_origin,426,0.3023234291377508
1,M0,e_origin,427,0.39599789940364727
1,M0,e_origin,428,0.43999339723672737
1,M0,e_origin,429,0.4159722088000986
1,M0,e_origin,430,0.2914445566360938
1,M0,e_origin,431,0.4143731144619892
1,M0,e_origin,432,0.42803166498774153
1,M0,e_origin,433,0.4195554316790642
1,M0,e_origin,434,0.3982571228673196
1,M0,e_origin,435,0.429399149555106
1,M0,e_origin,436,0.27854611686373904
1,M0,e_origin,437,0.39133832723471207
1,M0,e_origin,438,0.4097827703110181
1,M0,e_origin,439,0.46406389185922015
1,M0,e_origin,440,0.44967065748749346
1,M0,e_origin,441,0.21521547166519112
1,M0,e_origin,442,0.5393734828953248
1,M0,e_origin,443,0.3652413049424342
1,M0,e_origin,444,0.45338884788337347
1,M0,e_origin,445,0.23743730300706956
1,M0,e_origin,446,0.36714091664196447
1,M0,e_origin,447,0.4188351607401939
1,M0,e_origin,448,0.2578720923765858
1,M0,e_origin,449,0.45798843743496603
1,M0,e_origin,450,0.340251620496356
1,M0,e_origin,451,0.45452980431931345
1,M0,e_origin,452,0.23853870812125066
1,M0,e_origin,453,0.3837292034632642
1,M0,e_origin,454,0.3995888099404062
1,M0,e_origin,455,0.3662838963250092
1,M0,e_origin,456,0.3520086502007366
1,M0,e_origin,457,0.33595351973529297
1,M0,e_origin,458,0.33866804797429545
1,M0,e_origin,459,0.4172307617543385
1,M0,e_origin,460,0.2857094138872056
1,M0,e_origin,461,0.4388071586763903
1,M0,e_origin,462,0.28671853816010817
1,M0,e_origin,463,0.3736438815017954
1,M0,e_origin,464,0.5071520140944279
1,M0,e_origin,465,0.322540815774881
1,M0,e_origin,466,0.4499349866200647
1,M0,e_origin,467,0.35183743175396603
1,M0,e_origin,468,0.5292246063643572
1,M0,e_origin,469,0.4334122563631069
1,M0,e_origin,470,0.20916331794711113
1,M0,e_origin,471,0.41549675765626715
1,M0,e_origin,472,0.15985351762668812
1,M0,e_origin,473,0.3406213678123814
1,M0,e_origin,474,0.455197248183325
1,M0,e_origin,475,0.30690662299031835
1,M0,e_origin,476,0.39163408848381454
1,M0,e_origin,477,0.420126742946328
1,M0,e_origin,478,0.262290657510091
1,M0,e_origin,479,0.31737366339396217
1,M0,e_origin,480,0.5098813810965714
1,M0,e_origin,481,0.34840337089265283
1,M0,e_origin,482,0.15326300783244676
1,M0,e_origin,483,0.372109693044895
1,M0,e_origin,484,0.4424366777390848
1,M0,e_origin,485,0.36332701117619093
1,M0,e_origin,486,0.358381754987513
1,M0,e_origin,487,0.3716659126028286
1,M0,e_origin,488,0.537998567411377
1,M0,e_origin,489,0.397124158548997
1,M0,e_origin,490,0.3978026904610947
1,M0,e_origin,491,0.4113023159227181
1,M0,e_origin,492,0.3539151974843206
1,M0,e_origin,493,0.374067692681559
1,M0,e_origin,494,0.46276052798712614
1,M0,e_origin,495,0.35092573299470803
1,M0,e_origin,496,0.4272732426701145
1,M0,e_origin,497,0.3681862095054374
1,M0,e_origin,498,0.5215439499450709
1,M0,downside,0,-0.2539173002263127
1,M0,downside,1,-0.11931841891356804
1,M0,downside,2,-0.3026897274666347
1,M0,downside,3,-0.2613182811101415
1,M0,downside,4,-0.14389025228138047
1,M0,downside,5,-0.262106702942473
1,M0,downside,6,-0.07962059900910566
1,M0,downside,7,-0.16172004072721818
1,M0,downside,8,-0.27228158697384364
1,M0,downside,9,-0.14161735763158062
1,M0,downside,10,-0.4302247685854179
1,M0,downside,11,-0.19698204281169218
1,M0,downside,12,-0.24006496097069197
1,M0,downside,13,-0.210748283743757
1,M0,downside,14,-0.16760154451903686
1,M0,downside,15,-0.3384644477998548
1,M0,downside,16,-0.4387863628325939
1,M0,downside,17,-0.11053958857834978
1,M0,downside,18,-0.191774880926524
1,M0,downside,19,-0.2480724058721298
1,M0,downside,20,-0.19146941813739224
1,M0,downside,21,-0.17266939430025996
1,M0,downside,22,-0.20745522538537844
1,M0,downside,23,-0.3620624079949257
1,M0,downside,24,-0.21559216258286676
1,M0,downside,25,-0.4183458202756235
1,M0,downside,26,-0.22584625676075007
1,M0,downside,27,-0.14910183694497314
1,M0,downside,28,-0.08797323611686911
1,M0,downside,29,-0.20808527568972282
1,M0,downside,30,-0.4467884093202915
1,M0,downside,31,-0.11393666903498564
1,M0,downside,32,-0.3920375800003051
1,M0,downside,33,-0.2971856417255065
1,M0,downside,34,-0.11540083737267183
1,M0,downside,35,-0.3398651714522212
1,M0,downside,36,-0.16445050919469215
1,M0,downside,37,-0.09036508660250289
1,M0,downside,38,-0.1677765780952157
1,M0,downside,39,-0.41633793185553775
1,M0,downside,40,-0.24777339296404136
1,M0,downside,41,-0.16470210331792187
1,M0,downside,42,-0.2238423520927274
1,M0,downside,43,-0.21250959719047333
1,M0,downside,44,-0.2776314922455609
1,M0,downside,45,-0.21070091445145653
1,M0,downside,46,-0.0665868017341255
1,M0,downside,47,-0.4554282559672181
1,M0,downside,48,-0.3209525331393814
1,M0,downside,49,-0.3437064218670789
1,M0,downside,50,-0.08921884249255797
1,M0,downside,51,-0.2497372207380983
1,M0,downside,52,-0.12133817518115622
1,M0,downside,53,-0.2337330255039763
1,M0,downside,54,-0.20881655737585889
1,M0,downside,55,-0.09382443920946616
1,M0,downside,56,-0.4471129770166156
1,M0,downside,57,-0.06126674056276789
1,M0,downside,58,-0.08131705084184092
1,M0,downside,59,-0.17830876426174833
1,M0,downside,60,-0.20388222469363115
1,M0,downside,61,-0.14565932279333013
1,M0,downside,62,-0.15894454401862174
1,M0,downside,63,-0.53559242310579
1,M0,downside,64,-0.19627687619102951
1,M0,downside,65,-0.10450800240374133
1,M0,downside,66,-0.05809829585485495
1,M0,downside,67,-0.16562527186353085
1,M0,downside,68,-0.32222615117434095
1,M0,downside,69,-0.09332524460513593
1,M0,downside,70,-0.17503734077607996
1,M0,downside,71,-0.3763156353401509
1,M0,downside,72,-0.10927300349246523
1,M0,downside,73,-0.2738150723697888
1,M0,downside,74,-0.3368934477703841
1,M0,downside,75,-0.18971404038166997
1,M0,downside,76,-0.31706619945202785
1,M0,downside,77,-0.07530206843527304
1,M0,downside,78,-0.08572255827043633
1,M0,downside,79,-0.24435406760577197
1,M0,downside,80,-0.45632098624216805
1,M0,downside,81,-0.5152420168723629
1,M0,downside,82,-0.2749146484597114
1,M0,downside,83,-0.1607584568633682
1,M0,downside,84,-0.1230022971072468
1,M0,downside,85,-0.47551691676072366
1,M0,downside,86,-0.20164045301852584
1,M0,downside,87,-0.1226033419820162
1,M0,downside,88,-0.38274360172880834
1,M0,downside,89,-0.24981079418068725
1,M0,downside,90,-0.39758782813767585
1,M0,downside,91,-0.4136500281085348
1,M0,downside,92,-0.2667735581097235
1,M0,downside,93,-0.5871333197446561
1,M0,downside,94,-0.22288725109094126
1,M0,downside,95,-0.16607003798413955
1,M0,downside,96,-0.20146670725066398
1,M0,downside,97,-0.1382085639256296
1,M0,downside,98,-0.23404288494793415
1,M0,downside,99,-0.1707379846735872
1,M0,downside,100,-0.09407074208462836
1,M0,downside,101,-0.18853646953809516
1,M0,downside,102,-0.19633686473551779
1,M0,downside,103,-0.402447571646089
1,M0,downside,104,-0.10530595008804197
1,M0,downside,105,-0.18866147351955953
1,M0,downside,106,-0.4122147384178186
1,M0,downside,107,-0.16881186577348256
1,M0,downside,108,-0.171431374924449
1,M0,downside,109,-0.13986720063161376
1,M0,downside,110,-0.09393630645864107
1,M0,downside,111,-0.2319972324585104
1,M0,downside,112,-0.10204894083232259
1,M0,downside,113,-0.11312114378993664
1,M0,downside,114,-0.12089502245697618
1,M0,downside,115,-0.08642014725500372
1,M0,downside,116,-0.38918792104060496
1,M0,downside,117,-0.1980821651355804
1,M0,downside,118,-0.22535967816420113
1,M0,downside,119,-0.21632561068867032
1,M0,downside,120,-0.21187369791824096
1,M0,downside,121,-0.5221787726002385
1,M0,downside,122,-0.14770147101425912
1,M0,downside,123,-0.07154022572758564
1,M0,downside,124,-0.1830503546151328
1,M0,downside,125,-0.10370549323623976
1,M0,downside,126,-0.2845553814363883
1,M0,downside,127,-0.153444205687795
1,M0,downside,128,-0.0997072760631237
1,M0,downside,129,-0.19327608331037976
1,M0,downside,130,-0.21139478092378264
1,M0,downside,131,-0.18234568172281795
1,M0,downside,132,-0.21285991129248225
1,M0,downside,133,-0.13575796625075415
1,M0,downside,134,-0.09436476463546087
1,M0,downside,135,-0.49839974722850744
1,M0,downside,136,-0.25365448005779617
1,M0,downside,137,-0.07588594693356386
1,M0,downside,138,-0.09214007647682307
1,M0,downside,139,-0.08313481293354504
1,M0,downside,140,-0.4116736177781499
1,M0,downside,141,-0.21626740586946347
1,M0,downside,142,-0.038321540481524134
1,M0,downside,143,-0.26182147087307023
1,M0,downside,144,-0.09121238334012921
1,M0,downside,145,-0.3138594905394811
1,M0,downside,146,-0.24103018070855356
1,M0,downside,147,-0.08445508719076243
1,M0,downside,148,-0.28897997837755623
1,M0,downside,149,-0.11590885350214007
1,M0,downside,150,-0.23798516494461083
1,M0,downside,151,-0.18172610412449827
1,M0,downside,152,-0.31689154817240317
1,M0,downside,153,-0.08765735979008203
1,M0,downside,154,-0.30600271861773454
1,M0,downside,155,-0.22881011325668796
1,M0,downside,156,-0.5737146374096391
1,M0,downside,157,-0.25515898972791506
1,M0,downside,158,-0.3563835536026756
1,M0,downside,159,-0.1887369902053392
1,M0,downside,160,-0.1679374173893394
1,M0,downside,161,-0.2144039530212168
1,M0,downside,162,-0.4119110109352311
1,M0,downside,163,-0.17331625801329023
1,M0,downside,164,-0.22999154028880617
1,M0,downside,165,-0.08160620364852725
1,M0,downside,166,-0.1661892023912571
1,M0,downside,167,-0.05121005357428733
1,M0,downside,168,-0.08518903588929369
1,M0,downside,169,-0.17299590368529583
1,M0,downside,170,-0.2759855758230539
1,M0,downside,171,-0.2069464461869318
1,M0,downside,172,-0.2286175436746599
1,M0,downside,173,-0.1980987669999111
1,M0,downside,174,-0.30024949224870007
1,M0,downside,175,-0.19702383529540385
